"","ID","step","angle","time","lon","lat","tagtype","schedule","sex","age","altitude","t","date","m.state","m.year","ID2","year","x","y","min.step","Ordinal","residency.length","unique.site","residency.time","ID.site","states1"
"1326","AL-2020-05-2020",2.22,3.12447078071992,2020-02-29 00:00:00,-91.1469421,38.9818993,"4g","Night","m","ad",216,"00:00","2020-02-29","AL","2020","AL-2020-05","2020",-91.1469421,38.9818993,0,60,15,4,26,"AL-2020-05-4-60",2
"1327","AL-2020-05-2020",2.22,-3.14037564250184,2020-03-01 00:00:00,-91.1559296,38.9631615,"4g","Night","m","ad",235,"00:00","2020-03-01","AL","2020","AL-2020-05","2020",-91.1559296,38.9631615,0,61,16,4,26,"AL-2020-05-4-61",2
"1328","AL-2020-05-2020",0.01,-1.66928821240692,2020-03-02 00:00:00,-91.1469727,38.9818993,"4g","Night","m","ad",195,"00:00","2020-03-02","AL","2020","AL-2020-05","2020",-91.1469727,38.9818993,0,62,17,4,26,"AL-2020-05-4-62",2
"1329","AL-2020-05-2020",0,NA,2020-03-03 00:00:00,-91.146843,38.9818497,"4g","Night","m","ad",210,"00:00","2020-03-03","AL","2020","AL-2020-05","2020",-91.146843,38.9818497,0,63,18,4,26,"AL-2020-05-4-63",2
"1330","AL-2020-05-2020",0.03,NA,2020-03-04 00:00:00,-91.146843,38.9818497,"4g","Night","m","ad",212,"00:00","2020-03-04","AL","2020","AL-2020-05","2020",-91.146843,38.9818497,0,64,19,4,26,"AL-2020-05-4-64",2
"1331","AL-2020-05-2020",0.02,-2.75350826777618,2020-03-05 00:00:00,-91.1471252,38.98172,"4g","Night","m","ad",207,"00:00","2020-03-05","AL","2020","AL-2020-05","2020",-91.1471252,38.98172,0,65,20,4,26,"AL-2020-05-4-65",2
"1332","AL-2020-05-2020",0.01,-2.49105865490352,2020-03-06 00:00:00,-91.1469727,38.9818764,"4g","Night","m","ad",204,"00:00","2020-03-06","AL","2020","AL-2020-05","2020",-91.1469727,38.9818764,0,66,21,4,26,"AL-2020-05-4-66",2
"1333","AL-2020-05-2020",0.02,-1.57079758283869,2020-03-07 00:00:00,-91.1469727,38.9818001,"4g","Night","m","ad",202,"00:00","2020-03-07","AL","2020","AL-2020-05","2020",-91.1469727,38.9818001,0,67,22,4,26,"AL-2020-05-4-67",2
"1334","AL-2020-05-2020",2.17,1.19019473694751,2020-03-08 23:00:00,-91.1472015,38.9818001,"4g","Night","m","ad",202,"00:00","2020-03-09","AL","2020","AL-2020-05","2020",-91.1472015,38.9818001,0,69,24,4,26,"AL-2020-05-4-69",2
"1335","AL-2020-05-2020",0.11,-0.0110483848140995,2020-03-09 23:00:00,-91.156517,38.963623,"4g","Night","m","ad",230,"00:00","2020-03-10","AL","2020","AL-2020-05","2020",-91.156517,38.963623,0,70,25,4,26,"AL-2020-05-4-70",2
"1336","AL-2020-05-2020",0.4,-3.10853764341706,2020-03-10 23:00:00,-91.1570053,38.9626999,"4g","Night","m","ad",33,"00:00","2020-03-11","AL","2020","AL-2020-05","2020",-91.1570053,38.9626999,0,71,26,4,26,"AL-2020-05-4-71",2
"1337","AL-2020-05-2020",321.71,0.128641611259936,2020-03-11 23:00:00,-91.1553955,38.966053,"4g","Night","m","ad",225,"00:00","2020-03-12","AL","2020","AL-2020-05","2020",-91.1553955,38.966053,1,72,1,5,3,"AL-2020-05-5-72",2
"1338","AL-2020-05-2020",0.02,-0.0262027647193058,2020-03-12 23:00:00,-90.2736511,41.7837181,"4g","Night","m","ad",173,"00:00","2020-03-13","AL","2020","AL-2020-05","2020",-90.2736511,41.7837181,0,73,2,5,3,"AL-2020-05-5-73",2
"1339","AL-2020-05-2020",0.05,1.70124980360273,2020-03-13 23:00:00,-90.2735977,41.7838707,"4g","Night","m","ad",184,"00:00","2020-03-14","AL","2020","AL-2020-05","2020",-90.2735977,41.7838707,0,74,3,5,3,"AL-2020-05-5-74",2
"1340","AL-2020-05-2020",36.15,-1.71195572961701,2020-03-14 23:00:00,-90.2741623,41.7839241,"4g","Night","m","ad",181,"00:00","2020-03-15","AL","2020","AL-2020-05","2020",-90.2741623,41.7839241,1,75,1,6,1,"AL-2020-05-6-75",2
"1341","AL-2020-05-2020",182.66,0.155065399439346,2020-03-15 23:00:00,-90.1589355,42.0977783,"4g","Night","m","ad",1188,"00:00","2020-03-16","AL","2020","AL-2020-05","2020",-90.1589355,42.0977783,1,76,1,7,7,"AL-2020-05-7-76",2
"1342","AL-2020-05-2020",3.44,-0.465839444489496,2020-03-16 23:00:00,-89.9060364,43.7314415,"4g","Night","m","ad",274,"00:00","2020-03-17","AL","2020","AL-2020-05","2020",-89.9060364,43.7314415,0,77,2,7,7,"AL-2020-05-7-77",2
"1343","AL-2020-05-2020",3.67,2.5815270497717,2020-03-17 23:00:00,-89.8826904,43.7574005,"4g","Night","m","ad",34,"00:00","2020-03-18","AL","2020","AL-2020-05","2020",-89.8826904,43.7574005,0,78,3,7,7,"AL-2020-05-7-78",2
"1344","AL-2020-05-2020",0.79,1.95002848410426,2020-03-18 23:00:00,-89.924057,43.7435265,"4g","Night","m","ad",282,"00:00","2020-03-19","AL","2020","AL-2020-05","2020",-89.924057,43.7435265,0,79,4,7,7,"AL-2020-05-7-79",2
"1345","AL-2020-05-2020",0.93,1.44662973919203,2020-03-19 23:00:00,-89.9169388,43.738636,"4g","Night","m","ad",270,"00:00","2020-03-20","AL","2020","AL-2020-05","2020",-89.9169388,43.738636,0,80,5,7,7,"AL-2020-05-7-80",2
"1346","AL-2020-05-2020",0.07,0.442647804590459,2020-03-20 23:00:00,-89.9080048,43.7439613,"4g","Night","m","ad",277,"00:00","2020-03-21","AL","2020","AL-2020-05","2020",-89.9080048,43.7439613,0,81,6,7,7,"AL-2020-05-7-81",2
"1347","AL-2020-05-2020",0.01,2.01078511876387,2020-03-21 23:00:00,-89.9076233,43.7445488,"4g","Night","m","ad",87,"00:00","2020-03-22","AL","2020","AL-2020-05","2020",-89.9076233,43.7445488,0,82,7,7,7,"AL-2020-05-7-82",2
"1348","AL-2020-05-2020",180.99,-2.94489130214858,2020-03-22 23:00:00,-89.907753,43.7445488,"4g","Night","m","ad",72,"00:00","2020-03-23","AL","2020","AL-2020-05","2020",-89.907753,43.7445488,1,83,1,8,1,"AL-2020-05-8-83",2
"1349","AL-2020-05-2020",413.35,-0.425853358301457,2020-03-23 23:00:00,-87.6928635,44.0415115,"4g","Night","m","ad",195,"00:00","2020-03-24","AL","2020","AL-2020-05","2020",-87.6928635,44.0415115,1,84,1,9,1,"AL-2020-05-9-84",2
"1350","AL-2020-05-2020",302.8,0.948085968643616,2020-03-25 23:00:00,-82.7463531,43.0882416,"4g","Night","m","ad",1188,"00:00","2020-03-26","AL","2020","AL-2020-05","2020",-82.7463531,43.0882416,1,86,1,10,1,"AL-2020-05-10-86",2
"1351","AL-2020-05-2020",97.25,0.339743837728779,2020-03-26 23:00:00,-79.8639984,44.8473473,"4g","Night","m","ad",166,"00:00","2020-03-27","AL","2020","AL-2020-05","2020",-79.8639984,44.8473473,1,87,1,11,1,"AL-2020-05-11-87",2
"1352","AL-2020-05-2020",117,1.19916311727575,2020-03-27 23:00:00,-79.2531357,45.6084862,"4g","Night","m","ad",778,"00:00","2020-03-28","AL","2020","AL-2020-05","2020",-79.2531357,45.6084862,1,88,1,12,35,"AL-2020-05-12-88",2
"1353","AL-2020-05-2020",0.04,-1.87478247601136,2020-03-28 23:00:00,-80.2183838,46.4182396,"4g","Night","m","ad",199,"00:00","2020-03-29","AL","2020","AL-2020-05","2020",-80.2183838,46.4182396,0,89,2,12,35,"AL-2020-05-12-89",3
"1354","AL-2020-05-2020",0.08,0.213155058545191,2020-03-29 23:00:00,-80.2179184,46.4183693,"4g","Night","m","ad",224,"00:00","2020-03-30","AL","2020","AL-2020-05","2020",-80.2179184,46.4183693,0,90,3,12,35,"AL-2020-05-12-90",3
"1355","AL-2020-05-2020",0.42,2.25845250146581,2020-03-30 23:00:00,-80.2170486,46.4187775,"4g","Night","m","ad",108,"00:00","2020-03-31","AL","2020","AL-2020-05","2020",-80.2170486,46.4187775,0,91,4,12,35,"AL-2020-05-12-91",3
"1356","AL-2020-05-2020",0.05,2.77595178355546,2020-03-31 23:00:00,-80.2223206,46.4198532,"4g","Night","m","ad",143,"00:00","2020-04-01","AL","2020","AL-2020-05","2020",-80.2223206,46.4198532,0,92,5,12,35,"AL-2020-05-12-92",3
"1357","AL-2020-05-2020",0.03,2.16148321856683,2020-04-02 23:00:00,-80.2217865,46.4195709,"4g","Night","m","ad",236,"00:00","2020-04-03","AL","2020","AL-2020-05","2020",-80.2217865,46.4195709,0,94,7,12,35,"AL-2020-05-12-94",3
"1358","AL-2020-05-2020",0.01,2.02062760648868,2020-04-04 23:00:00,-80.2217636,46.4198265,"4g","Night","m","ad",229,"00:00","2020-04-05","AL","2020","AL-2020-05","2020",-80.2217636,46.4198265,0,96,9,12,35,"AL-2020-05-12-96",3
"1359","AL-2020-05-2020",0.02,0.796455170477107,2020-04-06 23:00:00,-80.2219391,46.4197769,"4g","Night","m","ad",242,"00:00","2020-04-07","AL","2020","AL-2020-05","2020",-80.2219391,46.4197769,0,98,11,12,35,"AL-2020-05-12-98",3
"1360","AL-2020-05-2020",0.02,-0.811843336143029,2020-04-08 23:00:00,-80.2220154,46.4196472,"4g","Night","m","ad",213,"00:00","2020-04-09","AL","2020","AL-2020-05","2020",-80.2220154,46.4196472,0,100,13,12,35,"AL-2020-05-12-100",3
"1361","AL-2020-05-2020",0,NA,2020-04-10 23:00:00,-80.2222977,46.4195709,"4g","Night","m","ad",231,"00:00","2020-04-11","AL","2020","AL-2020-05","2020",-80.2222977,46.4195709,0,102,15,12,35,"AL-2020-05-12-102",3
"1362","AL-2020-05-2020",0.08,NA,2020-04-12 23:00:00,-80.2222977,46.4195709,"4g","Night","m","ad",233,"00:00","2020-04-13","AL","2020","AL-2020-05","2020",-80.2222977,46.4195709,0,104,17,12,35,"AL-2020-05-12-104",3
"1363","AL-2020-05-2020",0.09,2.63554046535399,2020-04-14 23:00:00,-80.2213211,46.4197006,"4g","Night","m","ad",241,"00:00","2020-04-15","AL","2020","AL-2020-05","2020",-80.2213211,46.4197006,0,106,19,12,35,"AL-2020-05-12-106",3
"1364","AL-2020-05-2020",0.22,-0.972234733736891,2020-04-16 23:00:00,-80.2224503,46.4199562,"4g","Night","m","ad",234,"00:00","2020-04-17","AL","2020","AL-2020-05","2020",-80.2224503,46.4199562,0,108,21,12,35,"AL-2020-05-12-108",3
"1365","AL-2020-05-2020",0.02,-0.887272863112807,2020-04-18 23:00:00,-80.2232437,46.4218483,"4g","Night","m","ad",191,"00:00","2020-04-19","AL","2020","AL-2020-05","2020",-80.2232437,46.4218483,0,110,23,12,35,"AL-2020-05-12-110",3
"1366","AL-2020-05-2020",0.29,-2.06259815450233,2020-04-20 23:00:00,-80.223114,46.421978,"4g","Night","m","ad",234,"00:00","2020-04-21","AL","2020","AL-2020-05","2020",-80.223114,46.421978,0,112,25,12,35,"AL-2020-05-12-112",3
"1367","AL-2020-05-2020",0.37,-3.11546587225255,2020-04-22 23:00:00,-80.221405,46.4196739,"4g","Night","m","ad",233,"00:00","2020-04-23","AL","2020","AL-2020-05","2020",-80.221405,46.4196739,0,114,27,12,35,"AL-2020-05-12-114",3
"1368","AL-2020-05-2020",0.08,2.81010208515787,2020-04-24 23:00:00,-80.223732,46.4226189,"4g","Night","m","ad",216,"00:00","2020-04-25","AL","2020","AL-2020-05","2020",-80.223732,46.4226189,0,116,29,12,35,"AL-2020-05-12-116",3
"1369","AL-2020-05-2020",0.01,-2.08628471540828,2020-04-26 23:00:00,-80.2235489,46.421875,"4g","Night","m","ad",226,"00:00","2020-04-27","AL","2020","AL-2020-05","2020",-80.2235489,46.421875,0,118,31,12,35,"AL-2020-05-12-118",3
"1370","AL-2020-05-2020",0.01,-2.79470290305069,2020-04-28 23:00:00,-80.2236557,46.4219017,"4g","Night","m","ad",238,"00:00","2020-04-29","AL","2020","AL-2020-05","2020",-80.2236557,46.4219017,0,120,33,12,35,"AL-2020-05-12-120",3
"1371","AL-2020-05-2020",NA,NA,2020-04-30 23:00:00,-80.2235794,46.4219017,"4g","Night","m","ad",230,"00:00","2020-05-01","AL","2020","AL-2020-05","2020",-80.2235794,46.4219017,NA,122,35,12,35,"AL-2020-05-12-122",3
"3448","AL-2021-08-2021",0.06,NA,2021-02-12 12:00:00,-87.1612015,32.0884094,"4g-",NA,"m","ad",41,"12:00","2021-02-12","AL","2021","AL-2021-08","2021",-87.1612015,32.0884094,0,43,1,1,12,"AL-2021-08-1-43",1
"3449","AL-2021-08-2021",0.19,2.45654847971653,2021-02-15 12:00:00,-87.1617889,32.0884361,"4g-",NA,"m","ad",27,"12:00","2021-02-15","AL","2021","AL-2021-08","2021",-87.1617889,32.0884361,0,46,4,1,12,"AL-2021-08-1-46",1
"3450","AL-2021-08-2021",0.25,2.98389492790765,2021-02-17 00:00:00,-87.1603317,32.087307,"4g-",NA,"m","ad",51,"00:00","2021-02-17","AL","2021","AL-2021-08","2021",-87.1603317,32.087307,0,48,6,1,12,"AL-2021-08-1-48",1
"3451","AL-2021-08-2021",0.39,-3.10677434413163,2021-02-18 12:00:00,-87.1619949,32.089077,"4g-",NA,"m","ad",63,"12:00","2021-02-18","AL","2021","AL-2021-08","2021",-87.1619949,32.089077,0,49,7,1,12,"AL-2021-08-1-49",1
"3452","AL-2021-08-2021",0.27,3.11814503885294,2021-02-20 00:00:00,-87.1593323,32.0864372,"4g-",NA,"m","ad",60,"00:00","2021-02-20","AL","2021","AL-2021-08","2021",-87.1593323,32.0864372,0,51,9,1,12,"AL-2021-08-1-51",1
"3453","AL-2021-08-2021",0.22,-3.13829983351398,2021-02-21 12:00:00,-87.1611557,32.0883331,"4g-",NA,"m","ad",116,"12:00","2021-02-21","AL","2021","AL-2021-08","2021",-87.1611557,32.0883331,0,52,10,1,12,"AL-2021-08-1-52",1
"3454","AL-2021-08-2021",0.26,3.09852019155273,2021-02-23 00:00:00,-87.1596451,32.0867729,"4g-",NA,"m","ad",67,"00:00","2021-02-23","AL","2021","AL-2021-08","2021",-87.1596451,32.0867729,0,54,12,1,12,"AL-2021-08-1-54",1
"3455","AL-2021-08-2021",271.05,-1.2055966418866,2021-02-24 12:00:00,-87.1612778,32.0886154,"4g-",NA,"m","ad",35,"12:00","2021-02-24","AL","2021","AL-2021-08","2021",-87.1612778,32.0886154,1,55,1,2,3,"AL-2021-08-2-55",2
"3456","AL-2021-08-2021",2.04,-3.12318918710946,2021-02-26 00:00:00,-85.6021118,34.1505928,"4g-",NA,"m","ad",33,"00:00","2021-02-26","AL","2021","AL-2021-08","2021",-85.6021118,34.1505928,0,57,3,2,3,"AL-2021-08-2-57",2
"3457","AL-2021-08-2021",320.66,2.91141372102756,2021-02-27 12:00:00,-85.6135025,34.1348228,"4g-",NA,"m","ad",28,"12:00","2021-02-27","AL","2021","AL-2021-08","2021",-85.6135025,34.1348228,1,58,1,3,9,"AL-2021-08-3-58",2
"3458","AL-2021-08-2021",0.23,0.968137144289547,2021-03-01 00:00:00,-83.1295624,36.1826935,"4g-",NA,"m","ad",353,"00:00","2021-03-01","AL","2021","AL-2021-08","2021",-83.1295624,36.1826935,0,60,3,3,9,"AL-2021-08-3-60",2
"3459","AL-2021-08-2021",0.23,3.12371614384407,2021-03-02 12:00:00,-83.1300735,36.1847687,"4g-",NA,"m","ad",342,"12:00","2021-03-02","AL","2021","AL-2021-08","2021",-83.1300735,36.1847687,0,61,4,3,9,"AL-2021-08-3-61",2
"3460","AL-2021-08-2021",0.22,3.12708342787936,2021-03-04 00:00:00,-83.1296158,36.1827202,"4g-",NA,"m","ad",361,"00:00","2021-03-04","AL","2021","AL-2021-08","2021",-83.1296158,36.1827202,0,63,6,3,9,"AL-2021-08-3-63",2
"3461","AL-2021-08-2021",0.22,3.13452217629944,2021-03-05 12:00:00,-83.1300201,36.1846924,"4g-",NA,"m","ad",343,"12:00","2021-03-05","AL","2021","AL-2021-08","2021",-83.1300201,36.1846924,0,64,7,3,9,"AL-2021-08-3-64",2
"3462","AL-2021-08-2021",0.21,-3.10747066078794,2021-03-07 00:00:00,-83.1296387,36.1827469,"4g-",NA,"m","ad",358,"00:00","2021-03-07","AL","2021","AL-2021-08","2021",-83.1296387,36.1827469,0,66,9,3,9,"AL-2021-08-3-66",2
"3463","AL-2021-08-2021",607.72,-0.76770928327959,2021-03-08 12:00:00,-83.1300735,36.1845627,"4g-",NA,"m","ad",342,"12:00","2021-03-08","AL","2021","AL-2021-08","2021",-83.1300735,36.1845627,1,67,1,4,15,"AL-2021-08-4-67",2
"3464","AL-2021-08-2021",0.49,-2.83868053115713,2021-03-10 00:00:00,-79.2157288,40.713665,"4g-",NA,"m","ad",411,"00:00","2021-03-10","AL","2021","AL-2021-08","2021",-79.2157288,40.713665,0,69,3,4,15,"AL-2021-08-4-69",2
"3465","AL-2021-08-2021",0.28,0.203777773989398,2021-03-11 12:00:00,-79.2172928,40.7094154,"4g-",NA,"m","ad",388,"12:00","2021-03-11","AL","2021","AL-2021-08","2021",-79.2172928,40.7094154,0,70,4,4,15,"AL-2021-08-4-70",2
"3466","AL-2021-08-2021",0.28,-3.14025155831377,2021-03-13 00:00:00,-79.2175217,40.7069054,"4g-",NA,"m","ad",383,"00:00","2021-03-13","AL","2021","AL-2021-08","2021",-79.2175217,40.7069054,0,72,6,4,15,"AL-2021-08-4-72",2
"3467","AL-2021-08-2021",0.3,3.11388625955009,2021-03-14 11:00:00,-79.2172928,40.709465,"4g-",NA,"m","ad",393,"12:00","2021-03-14","AL","2021","AL-2021-08","2021",-79.2172928,40.709465,0,73,7,4,15,"AL-2021-08-4-73",2
"3468","AL-2021-08-2021",0.29,-3.1154127070907,2021-03-15 23:00:00,-79.2176285,40.7068024,"4g-",NA,"m","ad",386,"00:00","2021-03-16","AL","2021","AL-2021-08","2021",-79.2176285,40.7068024,0,75,9,4,15,"AL-2021-08-4-75",2
"3469","AL-2021-08-2021",0.69,-2.22535402651961,2021-03-17 11:00:00,-79.217392,40.7093887,"4g-",NA,"m","ad",389,"12:00","2021-03-17","AL","2021","AL-2021-08","2021",-79.217392,40.7093887,0,76,10,4,15,"AL-2021-08-4-76",2
"3470","AL-2021-08-2021",0.69,3.13367433577916,2021-03-18 23:00:00,-79.2113037,40.7052917,"4g-",NA,"m","ad",394,"00:00","2021-03-19","AL","2021","AL-2021-08","2021",-79.2113037,40.7052917,0,78,12,4,15,"AL-2021-08-4-78",2
"3471","AL-2021-08-2021",0.64,2.86678859922004,2021-03-20 11:00:00,-79.2173691,40.7094383,"4g-",NA,"m","ad",390,"12:00","2021-03-20","AL","2021","AL-2021-08","2021",-79.2173691,40.7094383,0,79,13,4,15,"AL-2021-08-4-79",2
"3472","AL-2021-08-2021",0.62,-3.13226238326422,2021-03-21 23:00:00,-79.2133484,40.7046013,"4g-",NA,"m","ad",394,"00:00","2021-03-22","AL","2021","AL-2021-08","2021",-79.2133484,40.7046013,0,81,15,4,15,"AL-2021-08-4-81",2
"3473","AL-2021-08-2021",438.16,-1.15042300838881,2021-03-23 11:00:00,-79.2173462,40.7093124,"4g-",NA,"m","ad",383,"12:00","2021-03-23","AL","2021","AL-2021-08","2021",-79.2173462,40.7093124,1,82,1,5,1,"AL-2021-08-5-82",2
"3474","AL-2021-08-2021",282.71,-0.144624844412517,2021-03-26 11:00:00,-76.2391205,43.9778671,"4g-",NA,"m","ad",24,"12:00","2021-03-26","AL","2021","AL-2021-08","2021",-76.2391205,43.9778671,1,85,1,6,1,"AL-2021-08-6-85",2
"3475","AL-2021-08-2021",97.65,-0.131712949896559,2021-03-27 23:00:00,-73.8340454,45.8628464,"4g-",NA,"m","ad",174,"00:00","2021-03-28","AL","2021","AL-2021-08","2021",-73.8340454,45.8628464,1,87,1,7,79,"AL-2021-08-7-87",2
"3476","AL-2021-08-2021",0.09,2.81796355871141,2021-03-29 11:00:00,-72.8765793,46.4364433,"4g-",NA,"m","ad",9,"12:00","2021-03-29","AL","2021","AL-2021-08","2021",-72.8765793,46.4364433,0,88,2,7,79,"AL-2021-08-7-88",3
"3477","AL-2021-08-2021",0.09,-2.53078836195315,2021-03-30 23:00:00,-72.877655,46.4361343,"4g-",NA,"m","ad",100,"00:00","2021-03-31","AL","2021","AL-2021-08","2021",-72.877655,46.4361343,0,90,4,7,79,"AL-2021-08-7-90",3
"3478","AL-2021-08-2021",0.36,2.65378432782177,2021-04-01 11:00:00,-72.8770447,46.4367981,"4g-",NA,"m","ad",30,"12:00","2021-04-01","AL","2021","AL-2021-08","2021",-72.8770447,46.4367981,0,91,5,7,79,"AL-2021-08-7-91",3
"3479","AL-2021-08-2021",0.36,3.12830901374154,2021-04-05 23:00:00,-72.8811417,46.4351883,"4g-",NA,"m","ad",116,"00:00","2021-04-06","AL","2021","AL-2021-08","2021",-72.8811417,46.4351883,0,96,10,7,79,"AL-2021-08-7-96",3
"3480","AL-2021-08-2021",0.07,-2.45794197187152,2021-04-07 11:00:00,-72.8770447,46.4367485,"4g-",NA,"m","ad",125,"12:00","2021-04-07","AL","2021","AL-2021-08","2021",-72.8770447,46.4367485,0,97,11,7,79,"AL-2021-08-7-97",3
"3481","AL-2021-08-2021",0.23,-2.2024104665707,2021-04-08 23:00:00,-72.8774033,46.4361343,"4g-",NA,"m","ad",103,"00:00","2021-04-09","AL","2021","AL-2021-08","2021",-72.8774033,46.4361343,0,99,13,7,79,"AL-2021-08-7-99",3
"3482","AL-2021-08-2021",0.61,-2.86348643164228,2021-04-10 11:00:00,-72.8790131,46.4379272,"4g-",NA,"m","ad",45,"12:00","2021-04-10","AL","2021","AL-2021-08","2021",-72.8790131,46.4379272,0,100,14,7,79,"AL-2021-08-7-100",3
"3483","AL-2021-08-2021",0.45,-2.92798761161014,2021-04-11 23:00:00,-72.8731003,46.4342155,"4g-",NA,"m","ad",106,"00:00","2021-04-12","AL","2021","AL-2021-08","2021",-72.8731003,46.4342155,0,102,16,7,79,"AL-2021-08-7-102",3
"3484","AL-2021-08-2021",1.36,3.03307000296978,2021-04-13 11:00:00,-72.8781662,46.4362373,"4g-",NA,"m","ad",111,"12:00","2021-04-13","AL","2021","AL-2021-08","2021",-72.8781662,46.4362373,0,103,17,7,79,"AL-2021-08-7-103",3
"3485","AL-2021-08-2021",1.39,3.13687092365588,2021-04-14 23:00:00,-72.8639069,46.4290161,"4g-",NA,"m","ad",91,"00:00","2021-04-15","AL","2021","AL-2021-08","2021",-72.8639069,46.4290161,0,105,19,7,79,"AL-2021-08-7-105",3
"3486","AL-2021-08-2021",0.09,-3.025286764118,2021-04-16 11:00:00,-72.878479,46.4364662,"4g-",NA,"m","ad",134,"12:00","2021-04-16","AL","2021","AL-2021-08","2021",-72.878479,46.4364662,0,106,20,7,79,"AL-2021-08-7-106",3
"3487","AL-2021-08-2021",0.08,-2.86260808448912,2021-04-17 23:00:00,-72.877449,46.436058,"4g-",NA,"m","ad",99,"00:00","2021-04-18","AL","2021","AL-2021-08","2021",-72.877449,46.436058,0,108,22,7,79,"AL-2021-08-7-108",3
"3488","AL-2021-08-2021",0.07,-2.73469528417363,2021-04-19 11:00:00,-72.8785019,46.4362373,"4g-",NA,"m","ad",123,"12:00","2021-04-19","AL","2021","AL-2021-08","2021",-72.8785019,46.4362373,0,109,23,7,79,"AL-2021-08-7-109",3
"3489","AL-2021-08-2021",0.07,2.84544277445793,2021-04-20 23:00:00,-72.8776093,46.4363403,"4g-",NA,"m","ad",104,"00:00","2021-04-21","AL","2021","AL-2021-08","2021",-72.8776093,46.4363403,0,111,25,7,79,"AL-2021-08-7-111",3
"3490","AL-2021-08-2021",0.07,2.85740012574888,2021-04-22 11:00:00,-72.8784485,46.4364166,"4g-",NA,"m","ad",107,"12:00","2021-04-22","AL","2021","AL-2021-08","2021",-72.8784485,46.4364166,0,112,26,7,79,"AL-2021-08-7-112",3
"3491","AL-2021-08-2021",0.04,-3.10530491055901,2021-04-23 23:00:00,-72.8776093,46.436161,"4g-",NA,"m","ad",117,"00:00","2021-04-24","AL","2021","AL-2021-08","2021",-72.8776093,46.436161,0,114,28,7,79,"AL-2021-08-7-114",3
"3492","AL-2021-08-2021",0.03,-0.641109839873799,2021-04-25 11:00:00,-72.878067,46.4362869,"4g-",NA,"m","ad",148,"12:00","2021-04-25","AL","2021","AL-2021-08","2021",-72.878067,46.4362869,0,115,29,7,79,"AL-2021-08-7-115",3
"3493","AL-2021-08-2021",1.66,-2.27809209662706,2021-04-28 11:00:00,-72.8782501,46.4364929,"4g-",NA,"m","ad",110,"12:00","2021-04-28","AL","2021","AL-2021-08","2021",-72.8782501,46.4364929,0,118,32,7,79,"AL-2021-08-7-118",3
"3494","AL-2021-08-2021",1.66,-3.13489831001183,2021-04-29 23:00:00,-72.8568726,46.4341621,"4g-",NA,"m","ad",102,"00:00","2021-04-30","AL","2021","AL-2021-08","2021",-72.8568726,46.4341621,0,120,34,7,79,"AL-2021-08-7-120",3
"3495","AL-2021-08-2021",1.64,3.12444016957379,2021-05-01 11:00:00,-72.878273,46.4363899,"4g-",NA,"m","ad",113,"12:00","2021-05-01","AL","2021","AL-2021-08","2021",-72.878273,46.4363899,0,121,35,7,79,"AL-2021-08-7-121",3
"3496","AL-2021-08-2021",2.19,-2.83937620033476,2021-05-02 23:00:00,-72.8571777,46.4339333,"4g-",NA,"m","ad",118,"00:00","2021-05-03","AL","2021","AL-2021-08","2021",-72.8571777,46.4339333,0,123,37,7,79,"AL-2021-08-7-123",3
"3497","AL-2021-08-2021",0.79,-2.45822935418555,2021-05-05 23:00:00,-72.8853912,46.4312706,"4g-",NA,"m","ad",104,"00:00","2021-05-06","AL","2021","AL-2021-08","2021",-72.8853912,46.4312706,0,126,40,7,79,"AL-2021-08-7-126",3
"3498","AL-2021-08-2021",1.29,-1.79581339820968,2021-05-07 11:00:00,-72.8783264,46.4364929,"4g-",NA,"m","ad",41,"12:00","2021-05-07","AL","2021","AL-2021-08","2021",-72.8783264,46.4364929,0,127,41,7,79,"AL-2021-08-7-127",3
