event_id,primary_step_state,primary_point_state,nesting_attempt
37498774131,Step state: Winter,Point state: Winter,Not nesting
37498774132,Step state: Winter,Point state: Winter,Not nesting
37498774133,Step state: Winter,Point state: Winter,Not nesting
37498774134,Step state: Winter,Point state: Winter,Not nesting
37498774135,Step state: Winter,Point state: Winter,Not nesting
37498774136,Step state: Winter,Point state: Winter,Not nesting
37498774137,Step state: Winter,Point state: Winter,Not nesting
37498774138,Step state: Winter,Point state: Winter,Not nesting
37498774139,Step state: Winter,Point state: Winter,Not nesting
37498774140,Step state: Winter,Point state: Winter,Not nesting
37498774141,Step state: Winter,Point state: Winter,Not nesting
37498774142,Step state: Winter,Point state: Winter,Not nesting
37498774143,Step state: Winter,Point state: Winter,Not nesting
37498774144,Step state: Winter,Point state: Winter,Not nesting
37498774145,Step state: Winter,Point state: Winter,Not nesting
37498774146,Step state: Winter,Point state: Winter,Not nesting
37533441171,Step state: Winter,Point state: Winter,Not nesting
37533441172,Step state: Winter,Point state: Winter,Not nesting
37533441173,Step state: Winter,Point state: Winter,Not nesting
37533441174,Step state: Winter,Point state: Winter,Not nesting
37533441175,Step state: Winter,Point state: Winter,Not nesting
37533441176,Step state: Winter,Point state: Winter,Not nesting
37533441177,Step state: Winter,Point state: Winter,Not nesting
37533441178,Step state: Winter,Point state: Winter,Not nesting
37533441179,Step state: Winter,Point state: Winter,Not nesting
37533441180,Step state: Winter,Point state: Winter,Not nesting
37533441181,Step state: Winter,Point state: Winter,Not nesting
37533441182,Step state: Winter,Point state: Winter,Not nesting
37533441183,Step state: Winter,Point state: Winter,Not nesting
37533441184,Step state: Winter,Point state: Winter,Not nesting
37533441185,Step state: Winter,Point state: Winter,Not nesting
37533441186,Step state: Winter,Point state: Winter,Not nesting
37533441187,Step state: Winter,Point state: Winter,Not nesting
37533441188,Step state: Winter,Point state: Winter,Not nesting
37533441189,Step state: Winter,Point state: Winter,Not nesting
37533441190,Step state: Winter,Point state: Winter,Not nesting
37533441191,Step state: Winter,Point state: Winter,Not nesting
37533441192,Step state: Winter,Point state: Winter,Not nesting
37533441193,Step state: Winter,Point state: Winter,Not nesting
37533441194,Step state: Winter,Point state: Winter,Not nesting
37533441195,Step state: Winter,Point state: Winter,Not nesting
37533441196,Step state: Winter,Point state: Winter,Not nesting
37533441197,Step state: Winter,Point state: Winter,Not nesting
37533441198,Step state: Winter,Point state: Winter,Not nesting
37533441199,Step state: Winter,Point state: Winter,Not nesting
37533441200,Step state: Winter,Point state: Winter,Not nesting
37533441201,Step state: Winter,Point state: Winter,Not nesting
37533441202,Step state: Winter,Point state: Winter,Not nesting
37533441203,Step state: Winter,Point state: Winter,Not nesting
37533441204,Step state: Winter,Point state: Winter,Not nesting
37533441205,Step state: Winter,Point state: Winter,Not nesting
37533441206,Step state: Winter,Point state: Winter,Not nesting
37533441207,Step state: Winter,Point state: Winter,Not nesting
37533441208,Step state: Winter,Point state: Winter,Not nesting
37533441209,Step state: Winter,Point state: Winter,Not nesting
37533441210,Step state: Winter,Point state: Winter,Not nesting
37533441211,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37533441213,Step state: Winter,Point state: Winter,Not nesting
37533441214,Step state: Winter,Point state: Winter,Not nesting
37533441215,Step state: Winter,Point state: Winter,Not nesting
37533441216,Step state: Winter,Point state: Winter,Not nesting
37533441217,Step state: Winter,Point state: Winter,Not nesting
37533441218,Step state: Winter,Point state: Winter,Not nesting
37533441219,Step state: Winter,Point state: Winter,Not nesting
37533441220,Step state: Winter,Point state: Winter,Not nesting
37533441221,Step state: Winter,Point state: Winter,Not nesting
37533441222,Step state: Winter,Point state: Winter,Not nesting
37533441223,Step state: Winter,Point state: Winter,Not nesting
37533441224,Step state: Winter,Point state: Winter,Not nesting
37533441225,Step state: Winter,Point state: Winter,Not nesting
37533441226,Step state: Winter,Point state: Winter,Not nesting
37533441227,Step state: Winter,Point state: Winter,Not nesting
37533441228,Step state: Winter,Point state: Winter,Not nesting
37533441229,Step state: Winter,Point state: Winter,Not nesting
37533441230,Step state: Winter,Point state: Winter,Not nesting
37533441231,Step state: Winter,Point state: Winter,Not nesting
37533441232,Step state: Winter,Point state: Winter,Not nesting
37533441233,Step state: Winter,Point state: Winter,Not nesting
37533441234,Step state: Winter,Point state: Winter,Not nesting
37533441235,Step state: Winter,Point state: Winter,Not nesting
37533441236,Step state: Winter,Point state: Winter,Not nesting
37533441237,Step state: Winter,Point state: Winter,Not nesting
37533441238,Step state: Winter,Point state: Winter,Not nesting
37533441239,Step state: Winter,Point state: Winter,Not nesting
37533441240,Step state: Winter,Point state: Winter,Not nesting
37533441241,Step state: Winter,Point state: Winter,Not nesting
37533441242,Step state: Winter,Point state: Winter,Not nesting
37533441243,Step state: Winter,Point state: Winter,Not nesting
37533441244,Step state: Winter,Point state: Winter,Not nesting
37533441245,Step state: Winter,Point state: Winter,Not nesting
37533441246,Step state: Winter,Point state: Winter,Not nesting
37533441247,Step state: Winter,Point state: Winter,Not nesting
37533441248,Step state: Winter,Point state: Winter,Not nesting
37533441249,Step state: Winter,Point state: Winter,Not nesting
37533441250,Step state: Winter,Point state: Winter,Not nesting
37533441251,Step state: Winter,Point state: Winter,Not nesting
37533441252,Step state: Winter,Point state: Winter,Not nesting
37533441253,Step state: Winter,Point state: Winter,Not nesting
37533441254,Step state: Winter,Point state: Winter,Not nesting
37533441255,Step state: Winter,Point state: Winter,Not nesting
37533441256,Step state: Winter,Point state: Winter,Not nesting
37533441257,Step state: Winter,Point state: Winter,Not nesting
37533441258,Step state: Winter,Point state: Winter,Not nesting
37533441259,Step state: Winter,Point state: Winter,Not nesting
37533441260,Step state: Winter,Point state: Winter,Not nesting
37533441261,Step state: Winter,Point state: Winter,Not nesting
37533441262,Step state: Winter,Point state: Winter,Not nesting
37533441263,Step state: Winter,Point state: Winter,Not nesting
37533441264,Step state: Winter,Point state: Winter,Not nesting
37533441265,Step state: Winter,Point state: Winter,Not nesting
37533441266,Step state: Winter,Point state: Winter,Not nesting
37533441267,Step state: Winter,Point state: Winter,Not nesting
37533441268,Step state: Winter,Point state: Winter,Not nesting
37533441269,Step state: Winter,Point state: Winter,Not nesting
37533441270,Step state: Winter,Point state: Winter,Not nesting
37533441271,Step state: Winter,Point state: Winter,Not nesting
37533441272,Step state: Winter,Point state: Winter,Not nesting
37533441273,Step state: Winter,Point state: Winter,Not nesting
37533441274,Step state: Winter,Point state: Winter,Not nesting
37533441275,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37533441277,Step state: Winter,Point state: Winter,Not nesting
37533441278,Step state: Winter,Point state: Winter,Not nesting
37533441279,Step state: Winter,Point state: Winter,Not nesting
37533441280,Step state: Winter,Point state: Winter,Not nesting
37533441281,Step state: Winter,Point state: Winter,Not nesting
37533441282,Step state: Winter,Point state: Winter,Not nesting
37533441283,Step state: Winter,Point state: Winter,Not nesting
37533441284,Step state: Winter,Point state: Winter,Not nesting
37533441285,Step state: Winter,Point state: Winter,Not nesting
37533441286,Step state: Winter,Point state: Winter,Not nesting
37533441287,Step state: Winter,Point state: Winter,Not nesting
37533441288,Step state: Winter,Point state: Winter,Not nesting
37533441289,Step state: Winter,Point state: Winter,Not nesting
37533441290,Step state: Winter,Point state: Winter,Not nesting
37533441291,Step state: Winter,Point state: Winter,Not nesting
37533441292,Step state: Winter,Point state: Winter,Not nesting
37533441293,Step state: Winter,Point state: Winter,Not nesting
37533441294,Step state: Winter,Point state: Winter,Not nesting
37533441295,Step state: Winter,Point state: Winter,Not nesting
37533441296,Step state: Winter,Point state: Winter,Not nesting
37533441297,Step state: Winter,Point state: Winter,Not nesting
37533441298,Step state: Winter,Point state: Winter,Not nesting
37533441299,Step state: Winter,Point state: Winter,Not nesting
37533441300,Step state: Winter,Point state: Winter,Not nesting
37533441301,Step state: Winter,Point state: Winter,Not nesting
37533441302,Step state: Winter,Point state: Winter,Not nesting
37533441303,Step state: Winter,Point state: Winter,Not nesting
37533441304,Step state: Winter,Point state: Winter,Not nesting
37533441305,Step state: Winter,Point state: Winter,Not nesting
37533441306,Step state: Winter,Point state: Winter,Not nesting
37533441307,Step state: Winter,Point state: Winter,Not nesting
37533441308,Step state: Winter,Point state: Winter,Not nesting
37533441309,Step state: Winter,Point state: Winter,Not nesting
37533441310,Step state: Winter,Point state: Winter,Not nesting
37533441311,Step state: Winter,Point state: Winter,Not nesting
37533441312,Step state: Winter,Point state: Winter,Not nesting
37533441313,Step state: Winter,Point state: Winter,Not nesting
37533441314,Step state: Winter,Point state: Winter,Not nesting
37533441315,Step state: Winter,Point state: Winter,Not nesting
37533441316,Step state: Winter,Point state: Winter,Not nesting
37533441317,Step state: Winter,Point state: Winter,Not nesting
37533441318,Step state: Winter,Point state: Winter,Not nesting
37533441319,Step state: Winter,Point state: Winter,Not nesting
37533441320,Step state: Winter,Point state: Winter,Not nesting
37533441321,Step state: Winter,Point state: Winter,Not nesting
37533441322,Step state: Winter,Point state: Winter,Not nesting
37533441323,Step state: Winter,Point state: Winter,Not nesting
37533441324,Step state: Winter,Point state: Winter,Not nesting
37533441325,Step state: Winter,Point state: Winter,Not nesting
37533441326,Step state: Winter,Point state: Winter,Not nesting
37533441327,Step state: Winter,Point state: Winter,Not nesting
37533441328,Step state: Winter,Point state: Winter,Not nesting
37533441329,Step state: Winter,Point state: Winter,Not nesting
37533441330,Step state: Winter,Point state: Winter,Not nesting
37533441331,Step state: Winter,Point state: Winter,Not nesting
37533441332,Step state: Winter,Point state: Winter,Not nesting
37533441333,Step state: Winter,Point state: Winter,Not nesting
37533441334,Step state: Winter,Point state: Winter,Not nesting
37533441335,Step state: Winter,Point state: Winter,Not nesting
37533441336,Step state: Winter,Point state: Winter,Not nesting
37533441337,Step state: Winter,Point state: Winter,Not nesting
37533441338,Step state: Winter,Point state: Winter,Not nesting
37533441339,Step state: Winter,Point state: Winter,Not nesting
37533441340,Step state: Winter,Point state: Winter,Not nesting
37533441341,Step state: Winter,Point state: Winter,Not nesting
37533441342,Step state: Winter,Point state: Winter,Not nesting
37533441343,Step state: Winter,Point state: Winter,Not nesting
37533441344,Step state: Winter,Point state: Winter,Not nesting
37533441345,Step state: Winter,Point state: Winter,Not nesting
37533441346,Step state: Winter,Point state: Winter,Not nesting
37533441347,Step state: Winter,Point state: Winter,Not nesting
37533441348,Step state: Winter,Point state: Winter,Not nesting
37533441349,Step state: Winter,Point state: Winter,Not nesting
37533441350,Step state: Winter,Point state: Winter,Not nesting
37533441351,Step state: Winter,Point state: Winter,Not nesting
37533441352,Step state: Winter,Point state: Winter,Not nesting
37533441353,Step state: Winter,Point state: Winter,Not nesting
37533441354,Step state: Winter,Point state: Winter,Not nesting
37533441355,Step state: Winter,Point state: Winter,Not nesting
37533441356,Step state: Winter,Point state: Winter,Not nesting
37533441357,Step state: Winter,Point state: Winter,Not nesting
37533441358,Step state: Winter,Point state: Winter,Not nesting
37533441359,Step state: Winter,Point state: Winter,Not nesting
37533441360,Step state: Winter,Point state: Winter,Not nesting
37575912412,Step state: Winter,Point state: Winter,Not nesting
37575912413,Step state: Winter,Point state: Winter,Not nesting
37575912414,Step state: Winter,Point state: Winter,Not nesting
37575912415,Step state: Winter,Point state: Winter,Not nesting
37575912416,Step state: Winter,Point state: Winter,Not nesting
37575912417,Step state: Winter,Point state: Winter,Not nesting
37575912418,Step state: Winter,Point state: Winter,Not nesting
37575912419,Step state: Winter,Point state: Winter,Not nesting
37575912420,Step state: Winter,Point state: Winter,Not nesting
37575912421,Step state: Winter,Point state: Winter,Not nesting
37575912422,Step state: Winter,Point state: Winter,Not nesting
37575912423,Step state: Winter,Point state: Winter,Not nesting
37575912424,Step state: Winter,Point state: Winter,Not nesting
37575912425,Step state: Winter,Point state: Winter,Not nesting
37575912426,Step state: Winter,Point state: Winter,Not nesting
37575912427,Step state: Winter,Point state: Winter,Not nesting
37575912428,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37575912429,Step state: Winter,Point state: Winter,Not nesting
37575912430,Step state: Winter,Point state: Winter,Not nesting
37575912431,Step state: Winter,Point state: Winter,Not nesting
37575912432,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37575912434,Step state: Winter,Point state: Winter,Not nesting
37575912435,Step state: Winter,Point state: Winter,Not nesting
37575912436,Step state: Winter,Point state: Winter,Not nesting
37575912437,Step state: Winter,Point state: Winter,Not nesting
37575912438,Step state: Winter,Point state: Winter,Not nesting
37575912439,Step state: Winter,Point state: Winter,Not nesting
37575912440,Step state: Winter,Point state: Winter,Not nesting
37575912441,Step state: Winter,Point state: Winter,Not nesting
37575912442,Step state: Winter,Point state: Winter,Not nesting
37575912443,Step state: Winter,Point state: Winter,Not nesting
37575912444,Step state: Winter,Point state: Winter,Not nesting
37575912445,Step state: Winter,Point state: Winter,Not nesting
37575912446,Step state: Winter,Point state: Winter,Not nesting
37575912447,Step state: Winter,Point state: Winter,Not nesting
37575912448,Step state: Winter,Point state: Winter,Not nesting
37575912449,Step state: Winter,Point state: Winter,Not nesting
37575912450,Step state: Winter,Point state: Winter,Not nesting
37575912451,Step state: Winter,Point state: Winter,Not nesting
37575912452,Step state: Winter,Point state: Winter,Not nesting
37575912453,Step state: Winter,Point state: Winter,Not nesting
37575912454,Step state: Winter,Point state: Winter,Not nesting
37575912455,Step state: Winter,Point state: Winter,Not nesting
37575912456,Step state: Winter,Point state: Winter,Not nesting
37575912457,Step state: Winter,Point state: Winter,Not nesting
37575912458,Step state: Winter,Point state: Winter,Not nesting
37575912459,Step state: Winter,Point state: Winter,Not nesting
37575912460,Step state: Winter,Point state: Winter,Not nesting
37575912461,Step state: Winter,Point state: Winter,Not nesting
37575912462,Step state: Winter,Point state: Winter,Not nesting
37575912463,Step state: Winter,Point state: Winter,Not nesting
37575912464,Step state: Winter,Point state: Winter,Not nesting
37575912465,Step state: Winter,Point state: Winter,Not nesting
37575912466,Step state: Winter,Point state: Winter,Not nesting
37575912467,Step state: Winter,Point state: Winter,Not nesting
37575912468,Step state: Winter,Point state: Winter,Not nesting
37575912469,Step state: Winter,Point state: Winter,Not nesting
37575912470,Step state: Winter,Point state: Winter,Not nesting
37575912471,Step state: Winter,Point state: Winter,Not nesting
37575912472,Step state: Winter,Point state: Winter,Not nesting
37575912473,Step state: Winter,Point state: Winter,Not nesting
37575912474,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37575912475,Step state: Winter,Point state: Winter,Not nesting
37575912476,Step state: Winter,Point state: Winter,Not nesting
37575912477,Step state: Winter,Point state: Winter,Not nesting
37575912479,Step state: Winter,Point state: Winter,Not nesting
37575912480,Step state: Winter,Point state: Winter,Not nesting
37575912481,Step state: Winter,Point state: Winter,Not nesting
37575912482,Step state: Winter,Point state: Winter,Not nesting
37575912483,Step state: Winter,Point state: Winter,Not nesting
37575912484,Step state: Winter,Point state: Winter,Not nesting
37575912485,Step state: Winter,Point state: Winter,Not nesting
37575912486,Step state: Winter,Point state: Winter,Not nesting
37575912487,Step state: Winter,Point state: Winter,Not nesting
37575912488,Step state: Winter,Point state: Winter,Not nesting
37575912489,Step state: Winter,Point state: Winter,Not nesting
37575912490,Step state: Winter,Point state: Winter,Not nesting
37575912491,Step state: Winter,Point state: Winter,Not nesting
37575912492,Step state: Winter,Point state: Winter,Not nesting
37575912493,Step state: Winter,Point state: Winter,Not nesting
37575912494,Step state: Winter,Point state: Winter,Not nesting
37575912495,Step state: Winter,Point state: Winter,Not nesting
37575912496,Step state: Winter,Point state: Winter,Not nesting
37575912497,Step state: Winter,Point state: Winter,Not nesting
37575912498,Step state: Winter,Point state: Winter,Not nesting
37575912499,Step state: Winter,Point state: Winter,Not nesting
37575912500,Step state: Winter,Point state: Winter,Not nesting
37575912501,Step state: Winter,Point state: Winter,Not nesting
37575912502,Step state: Winter,Point state: Winter,Not nesting
37575912503,Step state: Winter,Point state: Winter,Not nesting
37575912504,Step state: Winter,Point state: Winter,Not nesting
37575912505,Step state: Winter,Point state: Winter,Not nesting
37575912506,Step state: Winter,Point state: Winter,Not nesting
37575912507,Step state: Winter,Point state: Winter,Not nesting
37575912508,Step state: Winter,Point state: Winter,Not nesting
37575912509,Step state: Winter,Point state: Winter,Not nesting
37575912510,Step state: Winter,Point state: Winter,Not nesting
37575912511,Step state: Winter,Point state: Winter,Not nesting
37575912512,Step state: Winter,Point state: Winter,Not nesting
37575912513,Step state: Winter,Point state: Winter,Not nesting
37575912514,Step state: Winter,Point state: Winter,Not nesting
37575912515,Step state: Winter,Point state: Winter,Not nesting
37575912516,Step state: Winter,Point state: Winter,Not nesting
37575912517,Step state: Winter,Point state: Winter,Not nesting
37575912518,Step state: Winter,Point state: Winter,Not nesting
37575912519,Step state: Winter,Point state: Winter,Not nesting
37575912520,Step state: Winter,Point state: Winter,Not nesting
37575912521,Step state: Winter,Point state: Winter,Not nesting
37575912522,Step state: Winter,Point state: Winter,Not nesting
37575912523,Step state: Winter,Point state: Winter,Not nesting
37575912524,Step state: Winter,Point state: Winter,Not nesting
37575912525,Step state: Winter,Point state: Winter,Not nesting
37575912526,Step state: Winter,Point state: Winter,Not nesting
37575912527,Step state: Winter,Point state: Winter,Not nesting
37575912528,Step state: Winter,Point state: Winter,Not nesting
37575912529,Step state: Winter,Point state: Winter,Not nesting
37575912530,Step state: Winter,Point state: Winter,Not nesting
37575912531,Step state: Winter,Point state: Winter,Not nesting
37575912532,Step state: Winter,Point state: Winter,Not nesting
37575912533,Step state: Winter,Point state: Winter,Not nesting
37575912534,Step state: Winter,Point state: Winter,Not nesting
37575912535,Step state: Winter,Point state: Winter,Not nesting
37575912536,Step state: Winter,Point state: Winter,Not nesting
37575912537,Step state: Winter,Point state: Winter,Not nesting
37575912538,Step state: Winter,Point state: Winter,Not nesting
37575912539,Step state: Winter,Point state: Winter,Not nesting
37575912540,Step state: Winter,Point state: Winter,Not nesting
37575912541,Step state: Winter,Point state: Winter,Not nesting
37575912542,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37575912543,Step state: Winter,Point state: Winter,Not nesting
37575912544,Step state: Winter,Point state: Winter,Not nesting
37575912545,Step state: Winter,Point state: Winter,Not nesting
37575912546,Step state: Winter,Point state: Winter,Not nesting
37575912547,Step state: Winter,Point state: Winter,Not nesting
37575912548,Step state: Winter,Point state: Winter,Not nesting
37575912549,Step state: Winter,Point state: Winter,Not nesting
37575912550,Step state: Winter,Point state: Winter,Not nesting
37575912551,Step state: Winter,Point state: Winter,Not nesting
37575912552,Step state: Winter,Point state: Winter,Not nesting
37575912553,Step state: Winter,Point state: Winter,Not nesting
37575912554,Step state: Winter,Point state: Winter,Not nesting
37575912555,Step state: Winter,Point state: Winter,Not nesting
37575912556,Step state: Winter,Point state: Winter,Not nesting
37575912557,Step state: Winter,Point state: Winter,Not nesting
37575912558,Step state: Winter,Point state: Winter,Not nesting
37575912559,Step state: Winter,Point state: Winter,Not nesting
37575912560,Step state: Winter,Point state: Winter,Not nesting
37575912561,Step state: Winter,Point state: Winter,Not nesting
37575912562,Step state: Winter,Point state: Winter,Not nesting
37575912563,Step state: Winter,Point state: Winter,Not nesting
37575912564,Step state: Winter,Point state: Winter,Not nesting
37575912565,Step state: Winter,Point state: Winter,Not nesting
37575912566,Step state: Winter,Point state: Winter,Not nesting
37575912567,Step state: Winter,Point state: Winter,Not nesting
37575912568,Step state: Winter,Point state: Winter,Not nesting
37575912569,Step state: Winter,Point state: Winter,Not nesting
37575912570,Step state: Winter,Point state: Winter,Not nesting
37575912571,Step state: Winter,Point state: Winter,Not nesting
37575912572,Step state: Winter,Point state: Winter,Not nesting
37575912573,Step state: Winter,Point state: Winter,Not nesting
37575912574,Step state: Winter,Point state: Winter,Not nesting
37575912575,Step state: Winter,Point state: Winter,Not nesting
37575912576,Step state: Winter,Point state: Winter,Not nesting
37575912577,Step state: Winter,Point state: Winter,Not nesting
37575912578,Step state: Winter,Point state: Winter,Not nesting
37575912579,Step state: Winter,Point state: Winter,Not nesting
37575912580,Step state: Winter,Point state: Winter,Not nesting
37575912581,Step state: Winter,Point state: Winter,Not nesting
37575912582,Step state: Winter,Point state: Winter,Not nesting
37575912583,Step state: Winter,Point state: Winter,Not nesting
37575912584,Step state: Winter,Point state: Winter,Not nesting
37575912585,Step state: Winter,Point state: Winter,Not nesting
37575912586,Step state: Winter,Point state: Winter,Not nesting
37575912587,Step state: Winter,Point state: Winter,Not nesting
37575912588,Step state: Winter,Point state: Winter,Not nesting
37575912589,Step state: Winter,Point state: Winter,Not nesting
37575912590,Step state: Winter,Point state: Winter,Not nesting
37575912591,Step state: Winter,Point state: Winter,Not nesting
37575912592,Step state: Winter,Point state: Winter,Not nesting
37575912593,Step state: Winter,Point state: Winter,Not nesting
37575912594,Step state: Winter,Point state: Winter,Not nesting
37575912595,Step state: Winter,Point state: Winter,Not nesting
37575912596,Step state: Winter,Point state: Winter,Not nesting
37575912597,Step state: Winter,Point state: Winter,Not nesting
37575912598,Step state: Winter,Point state: Winter,Not nesting
37575912599,Step state: Winter,Point state: Winter,Not nesting
37575912600,Step state: Winter,Point state: Winter,Not nesting
37575912601,Step state: Winter,Point state: Winter,Not nesting
37575912602,Step state: Winter,Point state: Winter,Not nesting
37575912603,Step state: Winter,Point state: Winter,Not nesting
37575912604,Step state: Winter,Point state: Winter,Not nesting
37575912605,Step state: Winter,Point state: Winter,Not nesting
37575912606,Step state: Winter,Point state: Winter,Not nesting
37575912607,Step state: Winter,Point state: Winter,Not nesting
37575912608,Step state: Winter,Point state: Winter,Not nesting
37575912609,Step state: Winter,Point state: Winter,Not nesting
37575912610,Step state: Winter,Point state: Winter,Not nesting
37575912611,Step state: Winter,Point state: Winter,Not nesting
37575912612,Step state: Winter,Point state: Winter,Not nesting
37575912613,Step state: Winter,Point state: Winter,Not nesting
37575912614,Step state: Winter,Point state: Winter,Not nesting
37575912615,Step state: Winter,Point state: Winter,Not nesting
37575912616,Step state: Winter,Point state: Winter,Not nesting
37575912617,Step state: Winter,Point state: Winter,Not nesting
37575912618,Step state: Winter,Point state: Winter,Not nesting
37575912619,Step state: Winter,Point state: Winter,Not nesting
37575912620,Step state: Winter,Point state: Winter,Not nesting
37575912621,Step state: Winter,Point state: Winter,Not nesting
37575912622,Step state: Winter,Point state: Winter,Not nesting
37575912623,Step state: Winter,Point state: Winter,Not nesting
37575912624,Step state: Winter,Point state: Winter,Not nesting
37575912625,Step state: Winter,Point state: Winter,Not nesting
37575912626,Step state: Winter,Point state: Winter,Not nesting
37575912627,Step state: Winter,Point state: Winter,Not nesting
37575912628,Step state: Winter,Point state: Winter,Not nesting
37575912629,Step state: Winter,Point state: Winter,Not nesting
37575912630,Step state: Winter,Point state: Winter,Not nesting
37575912631,Step state: Winter,Point state: Winter,Not nesting
37635720383,Step state: Winter,Point state: Winter,Not nesting
37635720384,Step state: Winter,Point state: Winter,Not nesting
37635720385,Step state: Winter,Point state: Winter,Not nesting
37635720386,Step state: Winter,Point state: Winter,Not nesting
37635720387,Step state: Winter,Point state: Winter,Not nesting
37635720388,Step state: Winter,Point state: Winter,Not nesting
37635720390,Step state: Winter,Point state: Winter,Not nesting
37635720391,Step state: Winter,Point state: Winter,Not nesting
37635720392,Step state: Winter,Point state: Winter,Not nesting
37635720393,Step state: Winter,Point state: Winter,Not nesting
37635720394,Step state: Winter,Point state: Winter,Not nesting
37635720395,Step state: Winter,Point state: Winter,Not nesting
37635720396,Step state: Winter,Point state: Winter,Not nesting
37635720397,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37635720399,Step state: Winter,Point state: Winter,Not nesting
37635720400,Step state: Winter,Point state: Winter,Not nesting
37635720401,Step state: Winter,Point state: Winter,Not nesting
37635720402,Step state: Winter,Point state: Winter,Not nesting
37635720403,Step state: Winter,Point state: Winter,Not nesting
37635720404,Step state: Winter,Point state: Winter,Not nesting
37635720405,Step state: Winter,Point state: Winter,Not nesting
37635720406,Step state: Winter,Point state: Winter,Not nesting
37635720407,Step state: Winter,Point state: Winter,Not nesting
37635720408,Step state: Winter,Point state: Winter,Not nesting
37635720409,Step state: Winter,Point state: Winter,Not nesting
37635720410,Step state: Winter,Point state: Winter,Not nesting
37635720411,Step state: Winter,Point state: Winter,Not nesting
37635720412,Step state: Winter,Point state: Winter,Not nesting
37635720413,Step state: Winter,Point state: Winter,Not nesting
37635720414,Step state: Winter,Point state: Winter,Not nesting
37635720415,Step state: Winter,Point state: Winter,Not nesting
37635720416,Step state: Winter,Point state: Winter,Not nesting
37635720417,Step state: Winter,Point state: Winter,Not nesting
37635720418,Step state: Winter,Point state: Winter,Not nesting
37635720419,Step state: Winter,Point state: Winter,Not nesting
37635720420,Step state: Winter,Point state: Winter,Not nesting
37635720421,Step state: Winter,Point state: Winter,Not nesting
37635720422,Step state: Winter,Point state: Winter,Not nesting
37635720423,Step state: Winter,Point state: Winter,Not nesting
37635720424,Step state: Winter,Point state: Winter,Not nesting
37635720425,Step state: Winter,Point state: Winter,Not nesting
37635720426,Step state: Winter,Point state: Winter,Not nesting
37635720427,Step state: Winter,Point state: Winter,Not nesting
37635720428,Step state: Winter,Point state: Winter,Not nesting
37635720429,Step state: Winter,Point state: Winter,Not nesting
37635720430,Step state: Winter,Point state: Winter,Not nesting
37635720431,Step state: Winter,Point state: Winter,Not nesting
37635720432,Step state: Winter,Point state: Winter,Not nesting
37635720433,Step state: Winter,Point state: Winter,Not nesting
37635720434,Step state: Winter,Point state: Winter,Not nesting
37635720435,Step state: Winter,Point state: Winter,Not nesting
37635720436,Step state: Winter,Point state: Winter,Not nesting
37635720437,Step state: Winter,Point state: Winter,Not nesting
37635720438,Step state: Winter,Point state: Winter,Not nesting
37635720439,Step state: Winter,Point state: Winter,Not nesting
37635720440,Step state: Winter,Point state: Winter,Not nesting
37635720441,Step state: Winter,Point state: Winter,Not nesting
37635720442,Step state: Winter,Point state: Winter,Not nesting
37635720443,Step state: Winter,Point state: Winter,Not nesting
37635720444,Step state: Winter,Point state: Winter,Not nesting
37635720445,Step state: Winter,Point state: Winter,Not nesting
37635720446,Step state: Winter,Point state: Winter,Not nesting
37635720447,Step state: Winter,Point state: Winter,Not nesting
37635720448,Step state: Winter,Point state: Winter,Not nesting
37635720449,Step state: Winter,Point state: Winter,Not nesting
37635720450,Step state: Winter,Point state: Winter,Not nesting
37635720451,Step state: Winter,Point state: Winter,Not nesting
37635720452,Step state: Winter,Point state: Winter,Not nesting
37635720453,Step state: Winter,Point state: Winter,Not nesting
37635720454,Step state: Migratory (fall),Point state: Migratory (fall),Not nesting
37635720456,Step state: Winter,Point state: Winter,Not nesting
37635720457,Step state: Winter,Point state: Winter,Not nesting
37635720458,Step state: Winter,Point state: Winter,Not nesting
37635720459,Step state: Winter,Point state: Winter,Not nesting
37635720460,Step state: Winter,Point state: Winter,Not nesting
37635720461,Step state: Winter,Point state: Winter,Not nesting
37635720462,Step state: Winter,Point state: Winter,Not nesting
37635720463,Step state: Winter,Point state: Winter,Not nesting
37635720464,Step state: Winter,Point state: Winter,Not nesting
37635720465,Step state: Winter,Point state: Winter,Not nesting
37635720466,Step state: Winter,Point state: Winter,Not nesting
37635720467,Step state: Winter,Point state: Winter,Not nesting
37635720468,Step state: Winter,Point state: Winter,Not nesting
37635720469,Step state: Winter,Point state: Winter,Not nesting
37635720470,Step state: Winter,Point state: Winter,Not nesting
37635720471,Step state: Winter,Point state: Winter,Not nesting
37635720472,Step state: Winter,Point state: Winter,Not nesting
37635720473,Step state: Winter,Point state: Winter,Not nesting
37635720474,Step state: Winter,Point state: Winter,Not nesting
37635720475,Step state: Winter,Point state: Winter,Not nesting
37635720476,Step state: Winter,Point state: Winter,Not nesting
37635720477,Step state: Winter,Point state: Winter,Not nesting
37635720478,Step state: Winter,Point state: Winter,Not nesting
